,entity,label,occurrences
2738,Dara Calleary,PERSON,7
2739,Fermanagh,PERSON,7
2740,Nancy Pelosi,PERSON,7
2741,Dáil,GPE,7
2742,Tommy Fury,PERSON,7
2743,Paul McCartney,PERSON,7
2744,IKEA,ORG,7
2745,The Irish Sun LEO Varadkar,ORG,7
2746,Bronx,GPE,7
2747,the Champions League,ORG,7
2748,44-year-old,DATE,7
2749,Mountjoy,ORG,7
2750,Simon Delaney,PERSON,7
2751,30,MONEY,7
2752,WUHAN,ORG,7
2753,last Thursday,DATE,7
2754,one-metre,QUANTITY,7
2755,Co Wexford,PERSON,7
2756,Dolores Cahill,PERSON,7
2757,The Health Protection Surveillance Centre,ORG,7
2758,Joe Biden's,PERSON,7
2759,O'Neill,ORG,7
2760,the Northern Ireland Executive,ORG,7
2761,Ross,PERSON,7
2762,Sharp,ORG,7
2763,Rita Sullivan,PERSON,7
2764,Towie,PERSON,7
2765,Yorkshire,PERSON,7
2766,The Irish Sun CORRIE,ORG,7
2767,Ulster,PERSON,7
2768,Connacht,PERSON,7
2769,119,CARDINAL,7
2770,Connacht,GPE,7
2771,113,CARDINAL,7
2772,the North,LOC,7
2773,Super Bowl,EVENT,7
2774,934,CARDINAL,7
2775,University of Limerick,ORG,7
2776,hour-long,TIME,7
2777,Cabin,PERSON,7
2778,Drogheda,ORG,7
2779,Leanne Battersby's,PERSON,7
2780,Catherine Martin,PERSON,7
2781,Main Points,ORG,7
2782,Thiago Alcantara,PERSON,7
2783,BROOKE Vincent,PERSON,7
2784,Georgina Rodriguez,PERSON,7
2785,Melanie Hill,PERSON,7
2786,81,DATE,7
2787,Vitamin D,ORG,7
2788,Oliver Callan,PERSON,7
2789,The Irish Sun A NURSE,ORG,7
2790,"350,000",CARDINAL,7
2791,Andy Carver,PERSON,7
2792,128,CARDINAL,7
2793,763,CARDINAL,7
2794,Claire,PERSON,7
2795,Lionel Messi,PERSON,7
2796,The Duchess of Cambridge,ORG,7
2797,"90,000",CARDINAL,7
2798,176,CARDINAL,7
2799,Bruno Tonioli,PERSON,7
2800,Willie Walsh,PERSON,7
2801,European Medicines Agency,ORG,7
2802,EastEnders,ORG,7
2803,Ant McPartlin,PERSON,7
2804,Lisa Armstrong,PERSON,7
2805,Debbie Webster,PERSON,7
2806,U2,GPE,7
2807,the Premier League’s,ORG,7
2808,the winter months,DATE,7
2809,Andy Farrell,PERSON,7
2810,N’Golo Kante,PERSON,7
2811,CHELSEA,ORG,7
2812,Patrick,PERSON,7
2813,The Public Health Agency,ORG,7
2814,71-year-old,DATE,7
2815,the past three months,DATE,7
2816,the University of Limerick,ORG,7
2817,Mary Kenny,PERSON,7
2818,More than 30,CARDINAL,7
2819,360,CARDINAL,7
2820,another two weeks,DATE,7
2821,Windsor Castle,FAC,7
2822,Thanksgiving,DATE,7
2823,307,CARDINAL,7
2824,Des Bishop,GPE,7
2825,Gran Canaria,PERSON,7
2826,Brendan O'Connor,PERSON,7
2827,Ireland - Cork,GPE,7
2828,the end of this year,DATE,7
2829,Albert,PERSON,7
2830,Scott,PERSON,7
2831,West,LOC,7
2832,Barrett,PERSON,7
2833,Karren Brady,PERSON,7
2834,2 million,CARDINAL,7
2835,85-year-old,DATE,7
2836,Neymar,PERSON,7
2837,EU’s,ORG,7
2838,Sean Moncrieff,PERSON,7
2839,the bank holiday weekend,DATE,7
2840,more than 50,CARDINAL,7
2841,HPSC,ORG,7
2842,More than 50,CARDINAL,7
2843,FIT,ORG,7
2844,Philip Ryan,PERSON,7
2845,Michael D. Higgins,PERSON,7
2846,21st,ORDINAL,7
2847,more than 20,CARDINAL,7
2848,DANIEL Osbourne,PERSON,7
2849,Sinn Fein's,ORG,7
2850,80 years,DATE,7
2851,"1,718",CARDINAL,7
2852,The Irish Sun FOR,ORG,7
2853,Turkish,NORP,7
2854,Bestival,GPE,7
2855,the last 12 months,DATE,7
2856,Sinn Fein’s,ORG,7
2857,24/7,CARDINAL,7
2858,Sue,PERSON,7
2859,778,CARDINAL,7
2860,Covid-linked,PERSON,7
2861,Róisín,PERSON,7
2862,Malta,GPE,7
2863,820,CARDINAL,7
2864,90th,ORDINAL,7
2865,Dalkey,ORG,7
2866,the Beacon Hospital,ORG,7
2867,over a month,DATE,7
2868,Kinsale,ORG,7
2869,"more than 3,000",CARDINAL,7
2870,next Friday,DATE,7
2871,Northern Irish,NORP,7
2872,€1 million,MONEY,7
2873,Tralee,ORG,7
2874,at least two,CARDINAL,7
2875,Richard Hawley,PERSON,7
2876,the Canary Islands,GPE,7
2877,a few weeks ago,DATE,7
2878,40 years,DATE,7
2879,Páirc,GPE,7
2880,La Liga,ORG,7
2881,Love Island’s,WORK_OF_ART,7
2882,9%,PERCENT,7
2883,Maura Derrane,PERSON,7
2884,the end of January,DATE,7
2885,Interpol,ORG,7
2886,Oldham,GPE,7
2887,"more than 5,000",CARDINAL,7
2888,Adria Tour,PERSON,7
2889,Co Donegal,GPE,7
2890,The Irish Sun FORMER Coronation Street,ORG,7
2891,WWII,EVENT,7
2892,just three days,DATE,7
2893,The Irish Nurses and Midwives Organisation,ORG,7
2894,29 June,DATE,7
2895,90-year-old,DATE,7
2896,180,CARDINAL,7
2897,F1,CARDINAL,7
2898,"More than 1,000",CARDINAL,7
2899,Ferguson,PERSON,7
2900,Mark Eden,PERSON,7
2901,Craig,PERSON,7
2902,two months ago,DATE,7
2903,Infections,ORG,7
2904,AC Milan,ORG,7
2905,the end of September,DATE,7
2906,second quarter,DATE,7
2907,Beth Morgan,PERSON,7
2908,Sudden,GPE,7
2909,Bruce Jones,PERSON,7
2910,Les Battersby,PERSON,7
2911,Gabriel Makhlouf,PERSON,7
2912,just one day,DATE,7
2913,March 31,DATE,7
2914,just four months,DATE,7
2915,788,CARDINAL,7
2916,Mullingar,PERSON,7
2917,September 21,DATE,7
2918,DAVID Platt,PERSON,7
2919,Johnny Glynn,PERSON,7
2920,306,CARDINAL,7
2921,Level 2,FAC,7
2922,Denise,PERSON,7
2923,Mark,PERSON,7
2924,David Chance,PERSON,7
2925,Sainsbury,ORG,7
2926,12-week,DATE,7
2927,Afghanistan,GPE,7
2928,Daniele Rugani,PERSON,7
2929,22%,PERCENT,7
2930,Kourtney Kardashian,PERSON,7
2931,98,DATE,7
2932,April 2021,DATE,7
2933,Morocco,GPE,7
2934,123,CARDINAL,7
2935,last week’s,DATE,7
2936,Clifden,GPE,7
2937,Maha Vajiralongkorn,PERSON,7
2938,269,CARDINAL,7
2939,Vince McMahon,PERSON,7
2940,Department of Foreign Affairs,ORG,7
2941,Mercedes,ORG,7
2942,62-year-old,DATE,7
2943,French,LANGUAGE,7
2944,Sligo,PERSON,7
2945,13,DATE,7
2946,World War Two,EVENT,7
2947,Sam Kane,PERSON,7
2948,Suzanne Harrington,PERSON,7
2949,Holmes,PERSON,7
2950,Naas General Hospital,ORG,7
2951,Greater Manchester,GPE,7
2952,Laura Hutton,PERSON,7
2953,United Nations,ORG,7
2954,Tara Reid,PERSON,7
2955,the Republican National Convention,ORG,7
2956,Jason Manford,PERSON,7
2957,Kim,PERSON,7
2958,Kayleigh McEnany,PERSON,7
2959,Obama,PERSON,7
2960,€5m,MONEY,7
2961,up to two years,DATE,7
2962,LEANNE Battersby,PERSON,7
2963,Archie,LOC,7
2964,921,CARDINAL,7
2965,135,CARDINAL,7
2966,Jerusalem,GPE,7
2967,Melanie Murphy,PERSON,7
2968,The Irish Sun DONALD Trump,WORK_OF_ART,7
2969,Michael Martin,PERSON,7
2970,0.7,CARDINAL,7
2971,Czech Republic,GPE,7
2972,"19,000",CARDINAL,7
2973,the British Soap Awards,ORG,7
2974,85%,PERCENT,7
2975,Buckingham Palace,FAC,7
2976,SuperValu,ORG,7
2977,Melissa Johns,PERSON,7
2978,"1,283",CARDINAL,7
2979,BAFTA,ORG,7
2980,23%,PERCENT,7
2981,Ronnie,PERSON,7
2982,FRENCH,NORP,7
2983,Tyson Fury,LOC,7
2984,"1,296",CARDINAL,7
2985,weeks ago,DATE,7
2986,Amanda Kloots,ORG,7
2987,Prince Philip,PERSON,7
2988,Dunnes Stores,ORG,7
2989,Business Today,ORG,7
2990,several days,DATE,7
2991,793,CARDINAL,7
2992,8pm last night,TIME,7
2993,Tottenham,GPE,7
2994,Joe O'Shea - Irish Mirror Online,PERSON,7
2995,The Irish Sun IF,ORG,7
2996,Daily,DATE,7
2997,Klopp,ORG,7
2998,687,CARDINAL,7
2999,July 1,DATE,7
3000,Inter,NORP,7
3001,Nepal,GPE,7
3002,281,CARDINAL,7
3003,Dan Osborne,PERSON,7
3004,Amy Barlow,PERSON,7
3005,77,DATE,7
3006,100 per cent,MONEY,7
3007,"1,819",CARDINAL,7
3008,Michael McNamara,PERSON,7
3009,170,CARDINAL,7
3010,675,CARDINAL,7
3011,BMW,ORG,7
3012,"1,006",CARDINAL,7
3013,259,CARDINAL,7
3014,Rachel Riley,PERSON,7
3015,Derek,ORG,7
3016,nearly two months,DATE,7
3017,The Department of Foreign Affairs,ORG,7
3018,a Department of Health,ORG,7
3019,Ryan Prescott,PERSON,7
3020,Angela Griffin,PERSON,7
3021,Lanzarote,ORG,7
3022,the last ten days,DATE,7
3023,50 years,DATE,7
3024,An Post,ORG,7
3025,822,CARDINAL,6
3026,Hogan,PERSON,6
3027,25 per cent,MONEY,6
3028,the Johnson & Johnson,ORG,6
3029,116,CARDINAL,6
3030,286,CARDINAL,6
3031,109,CARDINAL,6
3032,Coronation Street - Irish Mirror,FAC,6
3033,87,CARDINAL,6
3034,Paul Hosford,PERSON,6
3035,RSA,ORG,6
3036,Paula Wilcox,PERSON,6
3037,28 years,DATE,6
3038,The Irish Sun IT’S,ORG,6
3039,the last three months,DATE,6
3040,Kazakhstan,GPE,6
3041,Covid case,PERSON,6
3042,825,CARDINAL,6
3043,3%,PERCENT,6
3044,"7,500",CARDINAL,6
3045,"100,000",MONEY,6
3046,Helen Flanagan's,PERSON,6
3047,Fintan O'Toole,PERSON,6
3048,Pat McDonagh,PERSON,6
3049,Jamie Oliver,PERSON,6
3050,350,CARDINAL,6
3051,"up to €5,000",MONEY,6
3052,June 19,DATE,6
3053,Christmas 2020,DATE,6
3054,BP,ORG,6
3055,Next,ORG,6
3056,Tyrone Dobbs,PERSON,6
3057,last minute,TIME,6
3058,Parliament,ORG,6
3059,Ciaran,GPE,6
3060,Imelda May,PERSON,6
3061,late December,DATE,6
3062,University Hospital,ORG,6
3063,Charles Bronson,PERSON,6
3064,The Irish Sun AER Lingus,ORG,6
3065,78-year-old,DATE,6
3066,’ – The Irish Sun,WORK_OF_ART,6
3067,Renault,ORG,6
3068,the Royal College of Surgeons,ORG,6
3069,Covid Battle,PERSON,6
3070,NTA,ORG,6
3071,Gatwick,PERSON,6
3072,last 24 hours,TIME,6
3073,Kimberly Hart-Simpson,ORG,6
3074,Education,ORG,6
3075,NTMA,ORG,6
3076,Vicky Pattison,PERSON,6
3077,secondary,ORDINAL,6
3078,Sally Dyvenor,PERSON,6
3079,The Irish Sun EASTENDERS,WORK_OF_ART,6
3080,"1,700",CARDINAL,6
3081,IDA,ORG,6
3082,€10 million,MONEY,6
3083,the last few weeks,DATE,6
3084,Greta Thunberg,PERSON,6
3085,The Irish Sun EXPERTS,ORG,6
3086,Xinjiang,GPE,6
3087,Adam Clayton,PERSON,6
3088,1990,DATE,6
3089,US Senate,ORG,6
3090,"1,013",CARDINAL,6
3091,a third,CARDINAL,6
3092,Ennis,ORG,6
3093,1970s,DATE,6
3094,"1,378",CARDINAL,6
3095,Davina McCall,PERSON,6
3096,Paul Moynagh,PERSON,6
3097,1.5 million,CARDINAL,6
3098,Jack P Shepherd's,ORG,6
3099,Co Offaly,GPE,6
3100,more than four,CARDINAL,6
3101,Amanda Barrie,ORG,6
3102,"1,167",CARDINAL,6
3103,Mark Cavendish,PERSON,6
3104,234,CARDINAL,6
3105,last spring,DATE,6
3106,2001,DATE,6
3107,"1,047",CARDINAL,6
3108,more than a month,DATE,6
3109,US Congress,ORG,6
3110,The Irish Sun LOCKDOWN,ORG,6
3111,640,CARDINAL,6
3112,An Garda Síochána,PERSON,6
3113,Alina,ORG,6
3114,NYC,ORG,6
3115,Bethany Platt's,PERSON,6
3116,TSB,PERSON,6
3117,Messi,PERSON,6
3118,Matchroom,PERSON,6
3119,"2,608",CARDINAL,6
3120,Boston,GPE,6
3121,the Oireachtas Health Committee,ORG,6
3122,Pharmacists,NORP,6
3123,Seán Kelly,PERSON,6
3124,Rick Neelan’s,PERSON,6
3125,"up to 5,000",CARDINAL,6
3126,Christian,NORP,6
3127,months-long,DATE,6
3128,Alan Browne,PERSON,6
3129,Syed Waqqar Ali,PERSON,6
3130,Formula,ORG,6
3131,Slovakian,NORP,6
3132,May 18th,DATE,6
3133,several months,DATE,6
3134,Euro,ORG,6
3135,last week's,DATE,6
3136,Ireland AM,ORG,6
3137,Saturday Night Takeaway,WORK_OF_ART,6
3138,TAOISEACH,ORG,6
3139,Yorkshire Ripper,PERSON,6
3140,"85,000",CARDINAL,6
3141,Arnotts,LOC,6
3142,just months,DATE,6
3143,June 20,DATE,6
3144,just a few days,DATE,6
3145,Yemen,GPE,6
3146,"More than 2,000",CARDINAL,6
3147,State’s,ORG,6
3148,15,DATE,6
3149,Ballymun,PERSON,6
3150,Cheryl,PERSON,6
3151,€1 billion,MONEY,6
3152,C&C,ORG,6
3153,Cork GAA,PERSON,6
3154,Vogue,GPE,6
3155,Bahamas,GPE,6
3156,Simon,PERSON,6
3157,Macron,ORG,6
3158,Dermot Desmond,PERSON,6
3159,Level 4,FAC,6
3160,91,DATE,6
3161,June 5,DATE,6
3162,University College Dublin,ORG,6
3163,Callum,ORG,6
3164,Dua Lipa,PERSON,6
3165,€1m,MONEY,6
3166,eight days,DATE,6
3167,Julia Goulding,GPE,6
3168,Charles,PERSON,6
3169,Houston,GPE,6
3170,Mary Wilson,PERSON,6
3171,Dr Liam Glynn,PERSON,6
3172,Leaving Certificate,FAC,6
3173,Nike,ORG,6
3174,2019-20,DATE,6
3175,Bolsonaro,ORG,6
3176,Dublin Fire Brigade,ORG,6
3177,the Intensive Care Society,ORG,6
3178,Margaret Donnelly,PERSON,6
3179,726,CARDINAL,6
3180,CMO Ronan Glynn,PERSON,6
3181,Chesney Brown,PRODUCT,6
3182,Derek Milligan,PERSON,6
3183,the end of May,DATE,6
3184,499,CARDINAL,6
3185,LOUISE Redknapp,PERSON,6
3186,MCDONALD,ORG,6
3187,just five days,DATE,6
3188,"2,371",CARDINAL,6
3189,the Department of Employment Affairs and Social Protection,ORG,6
3190,10 months,DATE,6
3191,Hanni,PERSON,6
3192,Mexx,PERSON,6
3193,2023,DATE,6
3194,Edinburgh,GPE,6
3195,B&Q,ORG,6
3196,Kent,ORG,6
3197,Elizabeth II,PERSON,6
3198,less than a month,DATE,6
3199,Stefanie Preissner,PERSON,6
3200,Temple Street,FAC,6
3201,a number of years,DATE,6
3202,the Department of Foreign Affairs,ORG,6
3203,Dublin City,GPE,6
3204,EU Covid,ORG,6
3205,Romanian,NORP,6
3206,KILDARE,ORG,6
3207,just 15 minutes,TIME,6
3208,Hill,PERSON,6
3209,Co Down,PERSON,6
3210,26%,PERCENT,6
3211,The Six O’Clock Show,EVENT,6
3212,TB,ORG,6
3213,CervicalCheck,ORG,6
3214,Rory Cowan,PERSON,6
3215,20 days,DATE,6
3216,April 3,DATE,6
3217,Ross Kemp,PERSON,6
3218,Wembley,PERSON,6
3219,15 million,CARDINAL,6
3220,Usain Bolt,ORG,6
3221,396,CARDINAL,6
3222,Sue Devaney,PERSON,6
3223,the festive season,DATE,6
3224,August 1,DATE,6
3225,2FM,DATE,6
3226,196,CARDINAL,6
3227,Pyongyang,GPE,6
3228,402,CARDINAL,6
3229,Euro,FAC,6
3230,Estonia,GPE,6
3231,Curly,GPE,6
3232,72-year-old,DATE,6
3233,Connell,ORG,6
3234,Alexander Povetkin,PERSON,6
3235,Christine,PERSON,6
3236,881,CARDINAL,6
3237,Elaine Loughlin,PERSON,6
3238,Marks & Spencer,ORG,6
3239,Miriam Stoppard - Irish Mirror Online Dr,PERSON,6
3240,NBRU,ORG,6
3241,PRINCE Harry,PERSON,6
3242,89,DATE,6
3243,17%,PERCENT,6
3244,The Irish Sun BRITS,WORK_OF_ART,6
3245,less than two years,DATE,6
3246,That&#8217;s,ORG,6
3247,Natalie,PERSON,6
3248,New South Wales,LOC,6
3249,Rebecca Gormley,PERSON,6
3250,MEP,ORG,6
3251,pre-Covid,NORP,6
3252,North Wales,GPE,6
3253,1.5bn,MONEY,6
3254,Manchester City’s,GPE,6
3255,25pc,ORDINAL,6
3256,70pc,ORDINAL,6
3257,1999,DATE,6
3258,89-year-old,DATE,6
3259,"almost 2,000",CARDINAL,6
3260,"7,836",CARDINAL,6
3261,"64,000",CARDINAL,6
3262,The Irish Sun FAIR City,ORG,6
3263,Platt,PERSON,6
3264,David Platt’s,PERSON,6
3265,NEW,ORG,6
3266,236,CARDINAL,6
3267,94,DATE,6
3268,Fifty,CARDINAL,6
3269,3 million,CARDINAL,6
3270,146,CARDINAL,6
3271,Native Americans,NORP,6
3272,eleven,CARDINAL,6
3273,Pierce Brosnan,PERSON,6
3274,114,CARDINAL,6
3275,Failte Ireland,GPE,6
3276,Simon Harris - Independent.ie,PERSON,6
3277,9bn,MONEY,6
3278,Carla Connor's,PERSON,6
3279,CAVAN,ORG,6
3280,Leo Varadkar’s,PERSON,6
3281,Taoiseach Taoiseach,PERSON,6
3282,the next three weeks,DATE,6
3283,Hiqa,PERSON,6
3284,Conor,ORG,6
3285,Séamus Woulfe,PERSON,6
3286,ten weeks,DATE,6
3287,Bundesliga,LOC,6
3288,Mike Pence’s,PERSON,6
3289,10pc,ORDINAL,6
3290,Aldi,PERSON,6
3291,Sean,PERSON,6
3292,&#,MONEY,6
3293,RTE Fair City,PERSON,6
3294,the Irish Prison Service,ORG,6
3295,State,GPE,6
3296,Orlando Bloom,ORG,6
3297,Derek Draper’s,ORG,6
3298,Roy Barraclough,PERSON,6
3299,This Morning,WORK_OF_ART,6
3300,571,CARDINAL,6
3301,Fulham,ORG,6
3302,93-year-old,DATE,6
3303,343,CARDINAL,6
3304,507,CARDINAL,6
3305,previous years,DATE,6
3306,Jade Thirlwall,PERSON,6
3307,a quarter,DATE,6
3308,HOSPITALS,GPE,6
3309,Irish Open,EVENT,6
3310,RTE’s,ORG,6
3311,The Irish Sun MILLIONS,ORG,6
3312,Bindi Irwin,PERSON,6
3313,Graham Norton,PERSON,6
3314,Caroline O'Donoghue,PERSON,6
3315,Fourteen,CARDINAL,6
3316,Regina Doherty,PERSON,6
3317,RFU,ORG,6
3318,the winter,DATE,6
3319,Contingency,PERSON,6
3320,Saturday night,TIME,6
3321,1997,DATE,6
3322,Purcell,PERSON,6
3323,OPW,ORG,6
3324,TWO YEARS,DATE,6
3325,Peter Mark,PERSON,6
3326,April 1,DATE,6
3327,Alya,PERSON,6
3328,last year’s,DATE,6
3329,Party,ORG,6
3330,Deontay Wilder,PERSON,6
3331,"3,700",CARDINAL,6
3332,three month,DATE,6
3333,Joe Schmidt,PERSON,6
3334,11pm,TIME,6
3335,13 days,DATE,6
3336,Nicole Scherzinger,PERSON,6
3337,Rachel,PERSON,6
3338,Louisiana,GPE,6
3339,Formula One,ORG,6
3340,England’s,ORG,6
3341,18%,PERCENT,6
3342,"160,000",CARDINAL,6
3343,late February,DATE,6
3344,F1,PERSON,6
3345,CATHERINE Tyldesley,PERSON,6
3346,Éireann,ORG,6
3347,Manchester,WORK_OF_ART,6
3348,88-year-old,DATE,6
3349,Nicky Byrne,PERSON,6
3350,Manchester United’s,ORG,6
3351,"more than 10,000",CARDINAL,6
3352,Keith Barry,PERSON,6
3353,more than a quarter,DATE,6
3354,"1,764",CARDINAL,6
3355,Harvey,ORG,6
3356,Intel,ORG,6
3357,Michael Ring,PERSON,6
3358,384,CARDINAL,6
3359,The Irish Sun CHLOE Ferry,ORG,6
3360,VHI,ORG,6
3361,Rihanna,PERSON,6
3362,Poundland,GPE,6
3363,Kenny Dalglish,PERSON,6
3364,450,CARDINAL,6
3365,10,MONEY,6
3366,13%,PERCENT,6
3367,April 20,DATE,6
3368,66%,PERCENT,6
3369,March 12,DATE,6
3370,Altnagelvin Hospital,ORG,6
3371,tomorrow night,TIME,6
3372,Eva,ORG,6
3373,Norris Cole,ORG,6
3374,Northern Executive,ORG,6
3375,Kingspan,GPE,6
3376,"1,024",CARDINAL,6
3377,Eilish O'Regan,PERSON,6
3378,March 7,DATE,6
3379,327,CARDINAL,6
3380,nights,TIME,6
3381,Zaandam,PERSON,6
3382,158,CARDINAL,6
3383,Garda Commissioner,PERSON,6
3384,Dillian Whyte,PERSON,6
3385,Loss,PERSON,6
3386,€750 billion,MONEY,6
3387,Covid vaccine,PERSON,6
3388,Melania,GPE,6
3389,125,CARDINAL,6
3390,David Moyes,PERSON,6
3391,Josh Cullen,PERSON,6
3392,Man City’s,GPE,6
3393,Manchester,LOC,6
3394,South Africa’s,GPE,6
3395,The Irish Sun EUROPE,ORG,6
3396,Debbie,PERSON,6
3397,Ken Barlow’s,PERSON,6
3398,50 million,CARDINAL,6
3399,Nigel Farage,PERSON,6
3400,Week,DATE,6
3401,30 seconds,TIME,6
3402,McLaren,PERSON,6
3403,"over 5,000",CARDINAL,6
3404,three months ago,DATE,6
3405,six month,DATE,6
3406,276,CARDINAL,6
3407,Healy,GPE,6
3408,Carole Baskin,PERSON,6
3409,52-year-old,DATE,6
3410,Ryan Giggs,PERSON,6
3411,Atlanta,GPE,6
3412,Six Nations,ORG,6
3413,midnight tomorrow,TIME,6
3414,More than 300,CARDINAL,6
3415,late January,DATE,6
3416,Indians,NORP,6
3417,Tina McIntyre,PERSON,6
3418,355,CARDINAL,6
3419,the Irish Mirror,ORG,6
3420,Raheny,NORP,6
3421,Ken Morley,PERSON,6
3422,Peter Armitage,PERSON,6
3423,Prince William,GPE,6
3424,John Giles,PERSON,6
3425,Airline,GPE,6
3426,Gemma Greene,PERSON,6
3427,Hannah,PERSON,6
3428,Households,ORG,6
3429,Jessie Buckley,PERSON,6
3430,Lorenzo Sanz,PERSON,6
3431,Kate Ferdinand,PERSON,6
3432,Families,ORG,6
3433,ATM,ORG,6
3434,Bank of England,ORG,6
3435,Charlotte,PERSON,6
3436,one hour,TIME,6
3437,Mohamed Salah,PERSON,6
3438,Grant Shapps,PERSON,6
3439,Martin Cormican,PERSON,6
3440,Dan,PERSON,6
3441,"35,000",CARDINAL,6
3442,354,CARDINAL,6
3443,The Irish Sun SHOCKING,ORG,6
3444,750,CARDINAL,6
3445,210,CARDINAL,6
3446,Karina Butler,PERSON,6
3447,Kelly Brook,PERSON,6
3448,Brazilians,NORP,6
3449,STEVE McDonald,PERSON,6
3450,Dail,GPE,6
3451,Terrie McEvoy,PERSON,6
3452,Late Late,WORK_OF_ART,6
3453,Charlie McConalogue,PERSON,6
3454,March 28,DATE,6
3455,Billy Joe Saunders,PERSON,6
3456,"15,500",CARDINAL,6
3457,902,CARDINAL,6
3458,Microsoft,ORG,6
3459,Shona,GPE,6
3460,the Department of Social Protection,ORG,6
3461,97,CARDINAL,6
3462,NEYMAR,ORG,6
3463,Anne,PERSON,6
3464,556,CARDINAL,6
3465,Foster,PERSON,6
3466,more than six,CARDINAL,6
3467,Antonio Banderas,PERSON,6
3468,12%,PERCENT,6
3469,just minutes,TIME,6
3470,Diletta Leotta,PERSON,6
3471,"80,000",CARDINAL,6
3472,last Wednesday,DATE,6
3473,Theresa,GPE,6
3474,Delaware,GPE,6
3475,919,CARDINAL,6
3476,10km,QUANTITY,6
3477,"More than 100,000",CARDINAL,6
3478,NHI,ORG,6
3479,"almost 10,000",CARDINAL,6
3480,Michael Sheen,PERSON,6
3481,12 years,DATE,6
3482,Ellen DeGeneres,PERSON,6
3483,193,CARDINAL,6
3484,148,CARDINAL,6
3485,nine weeks,DATE,6
3486,the Christmas,DATE,6
3487,Dr Fauci,PERSON,6
3488,ninth,ORDINAL,6
3489,March 27,DATE,6
3490,Malibu,GPE,6
3491,Tesla,ORG,6
3492,Len Goodman,PERSON,6
3493,mid-January,DATE,6
3494,Chernobyl,GPE,6
3495,Roger Federer,PERSON,6
3496,Peter Andre’s,PERSON,6
3497,20 minutes,TIME,6
3498,World’s,ORG,6
3499,Nintendo,ORG,6
3500,Bake Off,PERSON,6
3501,Ella,ORG,6
3502,80,DATE,6
3503,510,CARDINAL,6
3504,12 April,DATE,6
3505,10 minutes,TIME,6
3506,88%,PERCENT,6
3507,Sophie Austin,ORG,6
3508,Patrick Vallance,PERSON,6
3509,European Central Bank,ORG,6
3510,next week’s,DATE,6
3511,Philip,PERSON,6
3512,Regina Doherty,ORG,6
3513,Gavin James,PERSON,6
3514,243,CARDINAL,6
3515,Greg Wood,PERSON,6
3516,5k,CARDINAL,6
3517,Children's Hospital,ORG,6
3518,Bruno Fernandes,PERSON,6
3519,Ban,PERSON,6
3520,Laura,PERSON,6
3521,"1,335",CARDINAL,6
3522,40 per cent,MONEY,6
3523,GERMAN,NORP,6
3524,10-year-old,DATE,6
3525,PM,PERSON,6
3526,Beth Tinker,PERSON,6
3527,420,CARDINAL,6
3528,Linfield,PERSON,6
3529,Laura Woods,PERSON,6
3530,41%,PERCENT,6
3531,94.5%,PERCENT,6
3532,Emily Atack,PERSON,6
3533,The Irish Sun AN NHS,ORG,6
3534,Neil Michael,PERSON,6
3535,Remdesivir,ORG,6
3536,a penny,MONEY,6
3537,Paula Williamson,PERSON,6
3538,NXT,ORG,6
3539,Range Rover,PERSON,6
3540,the last 10 days,DATE,6
3541,The Irish Sun FOOTBALL,ORG,6
3542,almost four,CARDINAL,6
3543,Post-Covid,ORG,6
3544,371,CARDINAL,6
3545,Kevin,PERSON,6
3546,177,CARDINAL,6
3547,just 30 minutes,TIME,6
3548,early December,DATE,6
3549,939,CARDINAL,6
3550,Phoenix Park,FAC,6
3551,the months ahead,DATE,6
3552,Rob,PERSON,6
3553,591,CARDINAL,6
3554,the National Television Awards,ORG,6
3555,Maia Dunphy,PERSON,6
3556,Beirut,GPE,6
3557,"15,000",MONEY,6
3558,Mirror,ORG,6
3559,The Irish Sun PEOPLE,WORK_OF_ART,6
3560,Lauren Shippey,PERSON,6
3561,Newstalk,ORG,6
3562,Leaders,PERSON,6
3563,32nd,ORDINAL,6
3564,592,CARDINAL,6
3565,Covid -19,PERSON,6
3566,Countdown,ORG,6
3567,April 19th,DATE,6
3568,Middle East,LOC,6
3569,Bistro,LOC,6
3570,WOMAN,ORG,6
3571,Anne Kirkbride,PERSON,6
3572,Lima,GPE,6
3573,Linda Nolan,PERSON,6
3574,DOCTORS,ORG,6
3575,Stoke,ORG,6
3576,Troubles,ORG,6
3577,"2,100",CARDINAL,6
3578,Heathrow Airport,FAC,6
3579,FTSE,ORG,6
3580,Tyson Fury,PERSON,6
3581,893,CARDINAL,6
3582,Steve McDonald’s,PERSON,6
3583,Hayley Tamaddon,PERSON,6
3584,Forty,CARDINAL,5
3585,the next five years,DATE,5
3586,John Lennon,PERSON,5
3587,up to 30%,PERCENT,5
3588,"1,400",CARDINAL,5
3589,Ryder Cup,EVENT,5
3590,70-year-old,DATE,5
3591,100k,PRODUCT,5
3592,Stormont Executive,ORG,5
3593,MARK Wright,PERSON,5
3594,FOURTH,ORDINAL,5
3595,The Irish Sun PREMIER LEAGUE,ORG,5
3596,90-minute,TIME,5
3597,MasterChef,ORG,5
3598,1.6 million,CARDINAL,5
3599,Social Democrats,NORP,5
3600,Oxford-AstraZeneca,ORG,5
3601,U.S,GPE,5
3602,ABP,ORG,5
3603,the summer months,DATE,5
3604,Iseq,ORG,5
3605,Wheatfield Prison,FAC,5
3606,Supermac,ORG,5
