,entity,label,occurrences
314,recent days,DATE,6
315,Tánaiste,ORG,6
316,the Health Service Executive,ORG,6
317,"1,000",CARDINAL,6
318,earlier this week,DATE,6
319,8211,DATE,6
320,Dublin,PERSON,6
321,Dr Ronan Glynn,PERSON,6
322,Sinn Féin TD,PERSON,6
323,India,GPE,6
324,Mexico,GPE,6
325,NI,ORG,6
326,the summer,DATE,6
327,the end of June,DATE,6
328,Gardasil,GPE,6
329,BioNtech,ORG,6
330,85s,DATE,6
331,25,CARDINAL,6
332,Ciara Kelly,PERSON,6
333,AstraZeneca,LAW,6
334,Belgium,GPE,6
335,94.5%,PERCENT,6
336,Hundreds,CARDINAL,6
337,"700,000",CARDINAL,6
338,ECDC,ORG,6
339,Taoiseach Micheál Martin,ORG,6
340,the Republic of Ireland,GPE,6
341,Coronavirus,ORG,6
342,The Irish Sun,WORK_OF_ART,6
343,seven,CARDINAL,6
344,94%,PERCENT,6
345,VHI,ORG,6
346,60 million,CARDINAL,6
347,27,CARDINAL,6
348,Sputnik,PERSON,6
349,Catholic,NORP,6
350,Michael Cullen,PERSON,6
351,Sweden,GPE,6
352,"250,000",CARDINAL,5
353,this month,DATE,5
354,European Council,ORG,5
355,mid-April,DATE,5
356,AZ,ORG,5
357,AstraZeneca Covid,ORG,5
358,Spanish,NORP,5
359,Melania Trump,PERSON,5
360,81,CARDINAL,5
361,13,CARDINAL,5
362,Alan Kelly,PERSON,5
363,Billy Kelleher,PERSON,5
364,Matt Hancock,PERSON,5
365,Last week,DATE,5
366,Daniel McConnell,PERSON,5
367,Commission,ORG,5
368,Donald,PERSON,5
369,night,TIME,5
370,coming weeks,DATE,5
371,Wuhan,GPE,5
372,90-year-old,DATE,5
373,11,CARDINAL,5
374,Aoife Bennett,ORG,5
375,Ten,CARDINAL,5
376,Seven,CARDINAL,5
377,Mondays,DATE,5
378,Taoiseach Leo Varadkar,PERSON,5
379,TDs,ORG,5
380,Beijing,GPE,5
381,19,CARDINAL,5
382,82-year-old,DATE,5
383,Trump,ORG,5
384,Portugal,GPE,5
385,Covid vaccines,PERSON,5
386,the coming week,DATE,5
387,Millions,CARDINAL,5
388,Iceland,GPE,5
389,the World Health Organisation (WHO,ORG,5
390,80,CARDINAL,5
391,Govt,ORG,5
392,the High Court,ORG,5
393,Wales,GPE,5
394,St Gerard’s,PERSON,5
395,15,CARDINAL,5
396,Sanofi,ORG,5
397,18,CARDINAL,5
