,entity,label,occurrences
355,Alison Mau,PERSON,3
356,Albert Bourla,PERSON,3
357,Eight,CARDINAL,3
358,42,CARDINAL,3
359,Scoop News National,ORG,3
360,zero,CARDINAL,3
361,20,CARDINAL,3
362,Congo,GPE,3
363,Hundreds,CARDINAL,3
364,Ian Frazer,PERSON,3
365,the South Island,LOC,3
366,BBC Radio 5,ORG,3
367,Denmark,GPE,3
368,Philippines,GPE,3
369,Francis,PERSON,3
370,Bill Gates,PERSON,3
371,the Health Ministry,ORG,3
372,65,DATE,3
373,the World Health Organization,ORG,3
374,two million,CARDINAL,3
375,afternoon,TIME,3
376,Third,ORDINAL,3
377,The European Union,ORG,3
378,Barack Obama,PERSON,3
379,Pennsylvania,GPE,3
380,the end of this year,DATE,3
381,16,CARDINAL,3
382,"20,000",CARDINAL,3
383,Greg Foran,PERSON,3
384,Logan Church,ORG,3
385,Alex Perrottet,PERSON,3
386,Nigeria,GPE,3
387,ACT,ORG,3
388,trans-Tasman,NORP,3
389,up to,CARDINAL,3
390,Samoan Government,ORG,3
391,BBC,ORG,3
392,"12,000",CARDINAL,3
393,Alert Level,PERSON,3
394,Prince Philip,PERSON,3
395,less than two months,DATE,2
396,4,CARDINAL,2
397,"June 10, 2020",DATE,2
398,Vaccine - Expert Reaction,ORG,2
399,Waikato,LOC,2
400,Lance O’Sullivan,PERSON,2
401,the Malaghan Institute,ORG,2
402,Afternoon,TIME,2
403,3 September,DATE,2
404,Washington,GPE,2
405,European Medicines Agency,ORG,2
406,five years,DATE,2
407,Black Caps,GPE,2
408,Olympians,NORP,2
409,Kate MacNamara,PERSON,2
410,| RNZ News,ORG,2
411,Mike Pence,PERSON,2
412,Kamala Harris,PERSON,2
413,Pence,ORG,2
414,Supreme Court,ORG,2
415,RSE,ORG,2
416,Samoan RSE,ORG,2
417,the Ministry of Business,ORG,2
418,one-month-old,DATE,2
419,two months,DATE,2
420,'hours,TIME,2
421,their busy day,DATE,2
422,António Guterres,PERSON,2
423,Tom Hanks,PERSON,2
424,Rita Wilson,PERSON,2
425,Gamaleya Institute,ORG,2
426,a month,DATE,2
427,145,CARDINAL,2
428,South Aucklanders,ORG,2
429,Byram Bridle,PERSON,2
430,University of Guelph,ORG,2
431,the United Kingdom,GPE,2
432,Countdown,ORG,2
433,United States,GPE,2
434,Queen,PERSON,2
435,the next 18 months,DATE,2
436,one year,DATE,2
437,one month later,DATE,2
438,Detail,PERSON,2
439,$2 million,MONEY,2
440,Rubella,ORG,2
441,Twenty per cent,MONEY,2
442,450,CARDINAL,2
443,Samantha Murton,PERSON,2
444,Fifteen,CARDINAL,2
445,"360,000",CARDINAL,2
446,William Shakespeare,PERSON,2
447,Tairāwhiti,GPE,2
448,Wisconsin,GPE,2
449,under 18s,DATE,2
450,Kaikōura,PERSON,2
451,a cent,MONEY,2
452,the start of the winter season,DATE,2
453,Timaru,ORG,2
454,Rohingya,ORG,2
455,Bangladesh,GPE,2
456,The World Health Organization (WHO,ORG,2
457,South Canterbury,GPE,2
458,February,DATE,2
459,Jacinda Ardern's,PERSON,2
460,Ministry,ORG,2
461,RNZ News Experts,ORG,2
462,Donald Trump - NZ,PERSON,2
463,Jonathan Coleman,PERSON,2
464,four years,DATE,2
465,dozens,CARDINAL,2
466,Rotorua,ORG,2
467,RNZ News Pfizer,ORG,2
468,Herald New Zealand,ORG,2
469,Drugmakers,PERSON,2
470,tens of thousands,CARDINAL,2
471,Polynesia,GPE,2
472,half,CARDINAL,2
473,European Union,ORG,2
474,"250,000",CARDINAL,2
475,Indonesia,GPE,2
476,every New Zealander,ORG,2
477,nearly half,CARDINAL,2
478,140,CARDINAL,2
479,ACT Leader,PERSON,2
480,OCR,ORG,2
481,Tedros Adhanom Ghebreyesus,PERSON,2
482,Italian,NORP,2
483,One-Third,CARDINAL,2
484,Tokyo,GPE,2
485,hundreds of millions of dollars,MONEY,2
486,UK Tech Firm Launches Covid & Vaccination Passport,ORG,2
487,Covid Vaccines,PERSON,2
488,Cathy Stephenson,PERSON,2
489,many months,DATE,2
490,Liam Dann,PERSON,2
491,2024,DATE,2
492,National’s Health,ORG,2
493,Michael Woodhouse,PERSON,2
494,Waikato,GPE,2
495,the University of Oxford's,ORG,2
496,"22,000",CARDINAL,2
497,8.5 million,CARDINAL,2
498,90 percent,PERCENT,2
499,the past week,DATE,2
500,Lisa Williams,PERSON,2
501,Time,ORG,2
502,Herald Kiwi,ORG,2
503,September 24,DATE,2
504,Half,CARDINAL,2
505,Meningococcal W,ORG,2
506,the Cook Islands,LOC,2
507,This year,DATE,2
508,Carnival,ORG,2
