entity, label, count
Coronation Street, FAC, 2679
ITV, ORG, 558
Coronation Street's, FAC, 514
tonight, TIME, 367
Coronation Street's, ORG, 295
Gary Windass, PERSON, 285
first, ORDINAL, 269
David Platt, PERSON, 215
Katie McGlynn, PERSON, 208
| TV & Radio, ORG, 184
Lucy Fallon, PERSON, 184
Sinead Tinker, PERSON, 180
next week, DATE, 180
Kym Marsh, PERSON, 178
Weatherfield, ORG, 175
Gary, PERSON, 164
Coronation Street’s, ORG, 160
Helen Flanagan, PERSON, 160
Carla Connor, PERSON, 154
Carla, PERSON, 154
Alan Halsall, PERSON, 136
Catherine Tyldesley, PERSON, 134
Michelle Connor, PERSON, 133
one, CARDINAL, 129
Coronation Street, LOC, 126
Rana, PERSON, 121
Corrie, PERSON, 120
Robert, PERSON, 120
Robert Preston, PERSON, 114
Shona Ramsey, PERSON, 112
Christmas, DATE, 112
two, CARDINAL, 112
Rana Habeeb, PERSON, 110
Gemma, PERSON, 106
Nick Tilsley, PERSON, 106
Brooke Vincent, PERSON, 105
Kate, PERSON, 102
Faye Brookes, PERSON, 99
UK, GPE, 95
Gemma Winter, PERSON, 92
Steve McDonald, PERSON, 87
Daniel Osbourne, PERSON, 87
Michelle Keegan, PERSON, 86
Sarah Platt, PERSON, 84
today, DATE, 82
Peter Barlow, PERSON, 80
Michelle, PERSON, 79
CORONATION Street’s, ORG, 78
Jack P Shepherd, ORG, 77
Rick Neelan, PERSON, 72
London, GPE, 71
Daily Mail, ORG, 70
Sinead, PERSON, 70
last night, TIME, 68
this week, DATE, 68
Friday, DATE, 68
Tisha Merry, PERSON, 66
Underworld, ORG, 65
2019, DATE, 64
Chesney, PERSON, 62
Coronation Street SPOILER, ORG, 61
David, PERSON, 61
Adam Barlow, PERSON, 61
Vicky, GPE, 60
Sam Aston, PERSON, 58
Tracy Barlow, PERSON, 58
three, CARDINAL, 58
Audrey Roberts, PERSON, 58
ITV Coronation Street, ORG, 57
second, ORDINAL, 56
| Metro News, ORG, 56
Andy Whyment, PERSON, 56
Mikey North, PERSON, 51
Shona, ORG, 51
Steve, PERSON, 50
British, NORP, 49
Sally Metcalfe, PERSON, 49
Monday, DATE, 49
Daily Mail Online Coronation Street, ORG, 48
Liz McDonald, PERSON, 48
Roy, PERSON, 47
Amy Barlow, PERSON, 47
Wednesday, DATE, 46
Roy Cropper, PERSON, 45
Clayton Hibbs, PERSON, 44
Audrey, PERSON, 43
Ken Barlow, PERSON, 43
Chris Quinten, PERSON, 42
Simon Gregson, PERSON, 41
Andrew Whyment, PERSON, 41
BBC, ORG, 41
Yasmeen Nazir, PERSON, 40
Coronation Street, ORG, 40
Beverley Callard, PERSON, 40
Bernie, PERSON, 39
Tina O'Brien, PERSON, 39
Kashmir, LOC, 39
Vicky Jefferies, PERSON, 39
Sally, PERSON, 38
Ali Neeson, PERSON, 38
Eileen Grimshaw, PERSON, 37
four, CARDINAL, 37
Bethany Platt, PERSON, 37
Geoff, ORG, 37
Yasmeen, ORG, 37
Maria Connor, PERSON, 36
Gareth Gates, PERSON, 36
night, TIME, 35
Maria, PERSON, 35
Sophie Webster, PERSON, 34
Thursday, DATE, 34
Sarah, PERSON, 34
Christmas Day, DATE, 33
this year, DATE, 33
Sunday, DATE, 33
Lucy-Jo Hudson, PERSON, 33
Tim, PERSON, 33
Shona, PERSON, 33
Sinead Tinker’s, PERSON, 33
Daniel, ORG, 33
Tuesday, DATE, 33
Rob Mallard, PERSON, 33
Boris Johnson, PERSON, 33
Briony Gardner, PERSON, 32
Josh Tucker, PERSON, 32
last week, DATE, 32
KYM MARSH, ORG, 32
Alison King, PERSON, 32
Ryan Thomas, PERSON, 32
Bhavna Limbachia, PERSON, 32
Daniel Brocklebank, PERSON, 31
Norris Cole, ORG, 31
Jack P. Shepherd, PERSON, 31
31, DATE, 31
Britain, GPE, 31
Sinead Tinker's, PERSON, 31
Instagram, ORG, 31
five, CARDINAL, 31
Josh, PERSON, 31
Fiona Middleton, PERSON, 31
35, DATE, 30
the coming weeks, DATE, 30
yesterday, DATE, 30
Tim Metcalfe, PERSON, 30
Geoff Metcalfe, PERSON, 30
last year, DATE, 30
Chesney Brown, ORG, 29
Chesney Brown, PERSON, 29
James Burrows, PERSON, 29
Kate Connor, PERSON, 29
US, GPE, 29
Ali, PERSON, 29
Paula Williamson, PERSON, 28
Rosie Webster, PERSON, 28
Hayley Tamaddon, PERSON, 27
six, CARDINAL, 27
Celeb, ORG, 27
Gail Platt, PERSON, 27
Tracy, PERSON, 27
Jane Danson, PERSON, 27
CORONATION Street, ORG, 27
Nick, PERSON, 26
Coronation Street’s, FAC, 26
Guardian, ORG, 26
42, DATE, 26
13 years, DATE, 26
Kean Bryan, PERSON, 25
Thailand, GPE, 25
Briony, PERSON, 25
2020, DATE, 25
Paris, GPE, 25
Corrie, LOC, 25
earlier this year, DATE, 25
Gail, PERSON, 24
Paul Foreman, PERSON, 24
Paula, PERSON, 24
Coronation, NORP, 24
Bertie, PERSON, 24
Robyn Delabarre, PERSON, 24
21, DATE, 24
61, DATE, 23
Emma, PERSON, 23
Saturday, DATE, 23
Sophie, ORG, 23
The Sun CORONATION Street’s, ORG, 23
10, CARDINAL, 23
Two, CARDINAL, 23
Georgia May Foote, ORG, 23
Simon Barlow, PERSON, 23
Kirk Sutherland, PERSON, 23
Julia Goulding, PERSON, 22
Shona, GPE, 22
Metro News, ORG, 22
Malcolm Hebden, PERSON, 22
Sam Robertson, PERSON, 22
this evening, TIME, 22
Sun, ORG, 22
Corrie, GPE, 22
Daily Mail Online, ORG, 21
Lorraine, PERSON, 21
CORONATION, NORP, 21
Rick, PERSON, 21
Norris Cole, PERSON, 21
Eileen, PERSON, 21
Clayton, PERSON, 21
Mary Taylor, PERSON, 21
Inside Coronation Street, ORG, 21
Emma Brooker, ORG, 20
32, DATE, 20
the years, DATE, 20
Evelyn Plummer, PERSON, 20
Cobbles, ORG, 20
Daily Mail Online Coronation Street's, ORG, 20
Manchester, DATE, 20
Sam Aston's, PERSON, 20
Love Island, LOC, 20
CORONATION Street’s, FAC, 20
Kevin Webster, PERSON, 20
Strictly Come Dancing, WORK_OF_ART, 19
Alina, ORG, 19
Sue Nicholls, PERSON, 19
India, GPE, 19
Hollyoaks, ORG, 19
Adam Crofts, PERSON, 19
ITV’s, ORG, 19
Shayne Ward, PERSON, 19
seven, CARDINAL, 19
43, DATE, 19
Kate Ford, PERSON, 19
36, DATE, 19
Ryan, PERSON, 19
Jack P Shepherd, PERSON, 19
