entity, label, count
Coronation Street, FAC, 2875
Coronation Street's, FAC, 600
ITV, ORG, 570
Pat Phelan, PERSON, 501
tonight, TIME, 369
David Platt, PERSON, 343
Coronation Street's, ORG, 327
Catherine Tyldesley, PERSON, 258
Kate, PERSON, 258
Lucy Fallon, PERSON, 255
Weatherfield, ORG, 229
first, ORDINAL, 222
| TV & Radio, ORG, 217
Kym Marsh, PERSON, 194
Josh Tucker, PERSON, 188
one, CARDINAL, 157
two, CARDINAL, 148
Coronation Street, LOC, 144
next week, DATE, 143
Ryan Thomas, PERSON, 140
Coronation Street, ORG, 137
Brooke Vincent, PERSON, 132
UK, GPE, 130
London, GPE, 123
Helen Flanagan, PERSON, 120
Rana, PERSON, 110
Phelan, PERSON, 109
Shayne Ward, PERSON, 107
Corrie, PERSON, 106
Liz McDonald, PERSON, 102
Sally Metcalfe, PERSON, 99
Carla Connor, PERSON, 99
Gary Windass, PERSON, 98
today, DATE, 97
Eileen, PERSON, 97
Jack P Shepherd, ORG, 96
Rana Nazir, PERSON, 95
Coronation Street’s, ORG, 93
Peter Barlow, PERSON, 91
Sinead Tinker, PERSON, 90
Daily Star, PERSON, 89
Michelle Connor, PERSON, 87
Jim McDonald, PERSON, 85
Beth Morgan, PERSON, 84
British, NORP, 81
Josh, PERSON, 80
Eva Price, PERSON, 79
2018, DATE, 79
Eileen Grimshaw, PERSON, 78
Sally, PERSON, 77
Coronation, NORP, 76
Aidan Connor, PERSON, 75
Bethany Platt, PERSON, 73
BBC, ORG, 72
Daily Mail, ORG, 70
Britain, GPE, 70
Michelle Keegan, PERSON, 70
Liz, PERSON, 69
Carla, PERSON, 68
Billy Mayhew, PERSON, 68
Pat Phelan's, PERSON, 68
last night, TIME, 67
Aidan, GPE, 66
Susie, PERSON, 66
Christmas, DATE, 64
Faye Brookes, PERSON, 64
Friday, DATE, 64
Tracy Barlow, PERSON, 63
Steve McDonald, PERSON, 62
second, ORDINAL, 61
Bill Roache, PERSON, 60
Bhavna Limbachia, PERSON, 59
Jack P. Shepherd, PERSON, 58
Michelle, PERSON, 57
HELEN Flanagan, PERSON, 57
yesterday, DATE, 55
Georgia May Foote, ORG, 55
this week, DATE, 54
Toyah Battersby, PERSON, 54
Nicola Thorp, ORG, 53
Johnny, PERSON, 52
CORONATION Street’s, ORG, 50
Alan Halsall, PERSON, 49
David, PERSON, 48
Ken Barlow, PERSON, 48
Twitter, PRODUCT, 48
Ali Neeson, PERSON, 48
Roxanne Pallett, PERSON, 48
Rosie Webster, PERSON, 46
Sophie Webster, PERSON, 46
Daniel Osbourne, PERSON, 46
Johnny Connor, PERSON, 46
Ryan, PERSON, 45
Anna Windass, PERSON, 45
Nick Tilsley, PERSON, 44
Antony Cotton, PERSON, 44
Jennie McAlpine, PERSON, 44
Katie McGlynn, PERSON, 44
Aidan Connor, ORG, 44
Adam Barlow, PERSON, 44
Audrey Roberts, PERSON, 44
Instagram, ORG, 43
Simon Barlow, PERSON, 43
Wednesday, DATE, 43
Monday, DATE, 43
Roy Cropper, PERSON, 43
David Platt's, PERSON, 42
Shona Ramsey, PERSON, 42
Saturday, DATE, 42
Bill Roache, ORG, 41
Ryan Clayton, PERSON, 41
Alex Bain, PERSON, 40
Beverley Callard, PERSON, 40
three, CARDINAL, 39
Coronation Street’s, FAC, 39
Leanne Battersby, PERSON, 38
Sair Khan, PERSON, 38
34, DATE, 37
Gary, PERSON, 37
Jack, PERSON, 37
Simon Gregson, PERSON, 37
this evening, TIME, 37
