entity, label, count
Corona, GPE, 108
Wednesday, DATE, 39
Friday, DATE, 37
Corona Centennial, ORG, 32
Monday, DATE, 27
California, GPE, 26
Tuesday, DATE, 26
Saturday, DATE, 24
U.S., GPE, 23
2, CARDINAL, 22
The Washington Post, ORG, 22
Southern Section, ORG, 21
Thursday, DATE, 21
3, CARDINAL, 21
three, CARDINAL, 20
1, CARDINAL, 19
Fox News, ORG, 18
25, CARDINAL, 18
White House, ORG, 16
first, ORDINAL, 16
1918, DATE, 16
Mater Dei, PERSON, 15
CDC, ORG, 15
AP, ORG, 15
NASA, ORG, 14
two, CARDINAL, 13
four, CARDINAL, 13
CBS News, ORG, 13
The Boston Globe, ORG, 12
morning, TIME, 12
one, CARDINAL, 12
Two, CARDINAL, 12
Dubai, GPE, 12
seven, CARDINAL, 12
Indian, NORP, 12
Florida, GPE, 11
night, TIME, 11
2009, DATE, 10
6, CARDINAL, 10
Strasbourg, GPE, 10
French, NORP, 10
JFK, PERSON, 10
16, CARDINAL, 10
4, CARDINAL, 10
Kashmir, LOC, 10
5, CARDINAL, 9
New York, GPE, 9
Parker Solar Probe, ORG, 9
Maryland, GPE, 9
8, CARDINAL, 9
France, GPE, 9
Chicago, GPE, 9
2018, DATE, 9
week, DATE, 9
Fla., GPE, 8
Lin-Manuel Miranda, PERSON, 8
the United States, GPE, 8
11, CARDINAL, 8
The New York Times, ORG, 8
last year, DATE, 7
Elizabeth, PERSON, 7
Constellation Brands, ORG, 7
Sunday, DATE, 7
First, ORDINAL, 7
Newport Harbor, FAC, 7
India, GPE, 7
1, MONEY, 6
afternoon, TIME, 6
St. John Bosco, GPE, 6
26, CARDINAL, 6
Americans, NORP, 6
Washington, GPE, 6
Dana Hills, PERSON, 6
this week, DATE, 6
Santa Ana, GPE, 6
American, NORP, 6
Rancho Christian, NORP, 6
Atlantic, LOC, 6
Sun, ORG, 6
1First, CARDINAL, 5
Laguna Beach, GPE, 5
Congo, GPE, 5
Three, CARDINAL, 5
America, GPE, 5
2017, DATE, 5
7, CARDINAL, 5
US, GPE, 5
Christmas, DATE, 5
100, CARDINAL, 5
BIG VIII LEAGUE, ORG, 5
the White House, FAC, 5
Canadian, NORP, 5
Trump, PERSON, 5
Macron, PERSON, 5
13, CARDINAL, 5
Christian, NORP, 5
millions, CARDINAL, 5
Southern California Regional, LOC, 5
Bill Gates, PERSON, 5
15, CARDINAL, 5
Spanish, NORP, 5
25-21, DATE, 5
10, CARDINAL, 5
New York's, GPE, 5
Mayan, NORP, 5
Donald Trump, PERSON, 5
Yountville, GPE, 5
Parkland, GPE, 4
Mexican, NORP, 4
El Dorado, GPE, 4
Mexico, GPE, 4
