entity, label, count
Coronation Street, FAC, 11
Corona, GPE, 5
two, CARDINAL, 5
bin, PERSON, 4
last week, DATE, 4
Jean Alexander, PERSON, 4
51, CARDINAL, 3
Coronation Street's, FAC, 3
Hilda Ogden, PERSON, 3
Herald Video, ORG, 3
today, DATE, 3
Caleb Kovaleski, PERSON, 2
North, PERSON, 2
Oklahoma, GPE, 2
Marc Anwar, PERSON, 2
90, CARDINAL, 2
Auckland, GPE, 2
48, CARDINAL, 2
San Francisco, GPE, 2
ARPHS, ORG, 2
London Zoo, ORG, 2
China, GPE, 2
Lisa George, PERSON, 2
German, NORP, 2
Munich, GPE, 2
Friday, DATE, 2
evening, TIME, 2
White House, ORG, 2
Masterton, GPE, 2
Waipukurau Hospital's, ORG, 2
' quarters, DATE, 2
West Papua, PERSON, 2
four, CARDINAL, 2
Cloverlea, PERSON, 1
two-day, DATE, 1
Palmerston, GPE, 1
Two million, CARDINAL, 1
the weekend, DATE, 1
Brussels, GPE, 1
Herald Explosions, ORG, 1
Belgium, GPE, 1
November, DATE, 1
Paris, GPE, 1
Coronation Street's, ORG, 1
Gail, PERSON, 1
Coro, PERSON, 1
Ministry for Primary Industries, ORG, 1
Samoa, ORG, 1
Havelock North, LOC, 1
Southwest Airlines, ORG, 1
Tina O'Brien, PERSON, 1
Herald News, ORG, 1
Pakistan, GPE, 1
UK, GPE, 1
hundreds, CARDINAL, 1
Manual Magazine Present - Origins, ORG, 1
Queenstown, GPE, 1
Frontroom Gallery, ORG, 1
Corona Extra and Manual Magazine, ORG, 1
90, DATE, 1
Ihaka Paul, PERSON, 1
Frasertown, GPE, 1
BB, GPE, 1
Rotorua, ORG, 1
Tony Warren, PERSON, 1
Britain, GPE, 1
79, DATE, 1
Capitol, ORG, 1
US, GPE, 1
Capitol, FAC, 1
Washington, GPE, 1
Coronation of Thailand's, ORG, 1
Crown Prince Vajiralongkorn, PERSON, 1
more than a year, DATE, 1
Crown Prince, PERSON, 1
Thailand, GPE, 1
Capitol Hill - NZ, ORG, 1
Congress, ORG, 1
the White House, ORG, 1
Capitol Hill, LOC, 1
Serco, LOC, 1
Wiri, NORP, 1
Saturday, DATE, 1
Bay, GPE, 1
Bay, LOC, 1
Stephen King, PERSON, 1
Napier, ORG, 1
Nelson Central School, ORG, 1
Nelson, PERSON, 1
the dying days, DATE, 1
the school year, DATE, 1
Australian, NORP, 1
New Zealand Herald, GPE, 1
Herald Compulsory, ORG, 1
AOS, ORG, 1
Armed Offenders, ORG, 1
Levin, GPE, 1
Outbreak, ORG, 1
Skycity Casino and, ORG, 1
Sugar Tree, ORG, 1
Hundreds, CARDINAL, 1
Sky City Casino and, ORG, 1
Sugar Tree Apartments, ORG, 1
Herald Eleven, ORG, 1
China Entry & Exit Inspection and Quarantine Association (, ORG, 1
Tauranga, GPE, 1
Madonna, PERSON, 1
1980s, DATE, 1
June 2, 1952, DATE, 1
53, CARDINAL, 1
Commonwealth, ORG, 1
Christchurch, ORG, 1
St Bede's, PERSON, 1
At least nine, CARDINAL, 1
Porirua, GPE, 1
North, LOC, 1
Herald A, ORG, 1
Mary Doyle, PERSON, 1
Havelock, GPE, 1
North, GPE, 1
second, ORDINAL, 1
Three, CARDINAL, 1
three, CARDINAL, 1
Coronation Rd, LOC, 1
Mangere, GPE, 1
The White House, ORG, 1
Pennsylvania Avenue, FAC, 1
Customs, ORG, 1
World Health Assembly, ORG, 1
New Zealand, GPE, 1
194, CARDINAL, 1
69th, ORDINAL, 1
Annual World Health Assembly, ORG, 1
Zika, PERSON, 1
Bay College, ORG, 1
YouTube, ORG, 1
Trump, PERSON, 1
more than a month, DATE, 1
Coronation Street', FAC, 1
the Morning Star Flag, WORK_OF_ART, 1
Thursday December 1st 2016, DATE, 1
Waterfront Road and Coronation Road, Mangere Bridge, FAC, 1
Maori Morning Star, PERSON, 1
Indonesian, NORP, 1
millions, CARDINAL, 1
Spanish, NORP, 1
Auckland Airport - NZ, FAC, 1
Corrections | Scoop News Following, ORG, 1
Department of Corrections, ORG, 1
No Pride in Prisons, ORG, 1
23-hour, TIME, 1
90 - NZ, DATE, 1
just three days, DATE, 1
90th, ORDINAL, 1
Kunta Kinte, GPE, 1
Eva Price, PERSON, 1
Audrey Roberts', PERSON, 1
Auckland |, GPE, 1
Auckland, NORP, 1
