entity, label, count
Coronation Street, FAC, 237
Coronation Street's, FAC, 52
Coronation Street, ORG, 37
ITV, ORG, 35
Coronas, ORG, 29
Lucy Fallon, PERSON, 22
tonight, TIME, 21
Coronation Street's, ORG, 20
Kym Marsh, PERSON, 20
two, CARDINAL, 19
Bruno Langley, PERSON, 19
Bethany Platt, PERSON, 18
Ken Barlow, PERSON, 17
first, ORDINAL, 16
Christmas, DATE, 15
Weatherfield, ORG, 14
three, CARDINAL, 14
Pat Phelan, PERSON, 14
Ryan Thomas, PERSON, 13
Peter Barlow, PERSON, 13
Shayne Ward, PERSON, 12
Nathan Curtis, PERSON, 12
Dublin, GPE, 12
Irish, NORP, 11
Liz Dawn, PERSON, 11
Coronation Street’s, ORG, 11
Jennie McAlpine, PERSON, 11
Michelle, PERSON, 11
Coronation Street’s, FAC, 10
Steve McDonald, PERSON, 10
night, TIME, 10
Anna Windass, PERSON, 10
Coronation Street, LOC, 9
London, GPE, 9
Michelle Keegan, PERSON, 9
Daniel Osbourne, PERSON, 9
Ken, PERSON, 9
Helen Flanagan, PERSON, 9
Jane Danson, PERSON, 9
Kate, PERSON, 9
Michelle Connor, PERSON, 8
Katie McGlynn, PERSON, 8
Leanne, ORG, 8
Ben Price, PERSON, 8
Ofcom, ORG, 8
Carla Connor, PERSON, 8
today, DATE, 7
Aidan, GPE, 7
six, CARDINAL, 7
Friday, DATE, 7
John Michie, PERSON, 7
Corrie, PERSON, 7
Jack P Shepherd, ORG, 7
Catherine Tyldesley, PERSON, 6
Roy Barraclough, PERSON, 6
Leanne Battersby, PERSON, 6
Rosie Webster, PERSON, 6
Steve, PERSON, 6
British, NORP, 6
Andy, PERSON, 6
Sarah, PERSON, 6
Gary Windass, PERSON, 6
Danny O'Reilly, PERSON, 6
Phelan, PERSON, 6
Twitter, PRODUCT, 5
Faye Brookes, PERSON, 5
Ireland, GPE, 5
America, GPE, 5
Nick Tilsley, PERSON, 5
Rob Mallard, PERSON, 5
this morning, TIME, 5
UK, GPE, 5
Todd Grimshaw, PERSON, 5
Aidan Connor, PERSON, 5
Andy Carver, PERSON, 5
Carla, PERSON, 5
Neil, PERSON, 5
Adam Barlow, PERSON, 5
