entity, label, count
France, GPE, 452
24, CARDINAL, 181
French, NORP, 164
US, GPE, 121
first, ORDINAL, 116
UK, GPE, 84
China, GPE, 79
EU, ORG, 77
Brazil, GPE, 61
Covid, PERSON, 56
Friday, DATE, 55
Thursday, DATE, 53
Wednesday, DATE, 51
Tuesday, DATE, 50
AstraZeneca, ORG, 50
Paris, GPE, 50
Monday, DATE, 49
Biden, PERSON, 48
Sunday, DATE, 46
Europe, LOC, 46
Germany, GPE, 42
Israel, GPE, 42
second, ORDINAL, 39
India, GPE, 37
third, ORDINAL, 34
2021, DATE, 33
Britain, GPE, 32
Joe Biden, PERSON, 31
Wuhan, GPE, 31
Saturday, DATE, 30
2020, DATE, 30
one, CARDINAL, 28
Japan, GPE, 28
Africa, LOC, 27
two, CARDINAL, 26
England, GPE, 25
FRANCE, GPE, 25
¦, PERSON, 22
daily, DATE, 22
Australian, NORP, 21
COVID-19, PERSON, 21
Covid, NORP, 21
Dutch, NORP, 21
Italy, GPE, 20
British, NORP, 20
Australia, GPE, 20
Lebanon, GPE, 20
Mexico, GPE, 20
South Africa, GPE, 19
German, NORP, 19
$1.9 trillion, MONEY, 17
Russia, GPE, 17
Emmanuel Macron, PERSON, 16
Spain, GPE, 16
Chinese, NORP, 15
Macron, PERSON, 15
Covid - France, ORG, 14
Iraq, GPE, 14
the United States, GPE, 13
Jean Castex, PERSON, 13
the European Union, ORG, 13
Correspondence, WORK_OF_ART, 13
COVID-19, PRODUCT, 13
this week, DATE, 12
European, NORP, 12
Beijing, GPE, 12
Hong Kong, GPE, 12
tonight, TIME, 12
Hungary, GPE, 11
Pfizer, PERSON, 10
South African, NORP, 10
African, NORP, 10
UN, ORG, 10
Berlin, GPE, 10
Scotland, GPE, 10
New Zealand, GPE, 10
NBA, ORG, 10
months, DATE, 9
Tokyo, GPE, 9
WHO, ORG, 9
California, GPE, 9
Brexit, PERSON, 9
Milan, GPE, 9
Portuguese, NORP, 9
Irish, NORP, 9
April, DATE, 8
London, GPE, 8
Oxford, ORG, 8
24, MONEY, 8
Mexican, NORP, 8
One year, DATE, 8
Israeli, NORP, 8
Russian, NORP, 8
one year, DATE, 8
Boris Johnson, PERSON, 8
Tanzania, GPE, 8
five, CARDINAL, 8
Philippines, GPE, 8
Covid-hit, PERSON, 8
100,000, CARDINAL, 8
The European Union, ORG, 7
Congress, ORG, 7
Netherlands, GPE, 7
Man City, GPE, 7
Six, CARDINAL, 7
February, DATE, 7
Texas, GPE, 7
the World Health Organization, ORG, 7
Israelis, NORP, 7
last year, DATE, 7
Gaza, GPE, 7
Americans, NORP, 7
5,000, CARDINAL, 7
thousands, CARDINAL, 7
American, NORP, 7
Algeria, GPE, 7
millions, CARDINAL, 7
decades, DATE, 7
U.S., GPE, 7
Senate, ORG, 7
Austria, GPE, 7
three, CARDINAL, 7
Papua New Guinea, GPE, 7
Canada, GPE, 7
This week, DATE, 6
March, DATE, 6
Iran, GPE, 6
fourth, ORDINAL, 6
CDC, ORG, 6
The United States, GPE, 6
Real Madrid, ORG, 6
week-long, DATE, 6
Washington, GPE, 6
Amazon, ORG, 6
Ethiopia, GPE, 6
Thailand, GPE, 6
Nice, GPE, 6
Covid vaccine, PERSON, 6
Portugal, GPE, 6
a year, DATE, 6
Thousands, CARDINAL, 6
Vaccine, PERSON, 6
Melbourne, GPE, 6
Hollywood, GPE, 6
600,000, CARDINAL, 5
Moderna, PERSON, 5
January, DATE, 5
two weeks, DATE, 5
Sri Lanka, GPE, 5
Breaking News Alerts, WORK_OF_ART, 5
year, DATE, 5
America, GPE, 5
Brussels, GPE, 5
50,000, CARDINAL, 5
Palestinians, NORP, 5
four, CARDINAL, 5
Egypt, GPE, 5
Tom Moore, PERSON, 5
Brazilian, NORP, 5
24, DATE, 5
Nigeria, GPE, 5
Johnson & Johnson, ORG, 5
Tunisia, GPE, 5
this year, DATE, 5
NFL, ORG, 5
one million, CARDINAL, 5
Cuba, GPE, 5
Republicans, NORP, 5
Algerian, NORP, 5
