entity, label, count
first, ORDINAL, 89
New Zealand, GPE, 78
US, GPE, 74
UK, GPE, 55
Herald New York Times, ORG, 52
NZ, GPE, 47
Pfizer, PERSON, 37
RNZ News, ORG, 35
one, CARDINAL, 33
China, GPE, 33
Russia, GPE, 33
COVID-19, PRODUCT, 29
Vaccine, PERSON, 29
COVID-19, PERSON, 29
Donald Trump, PERSON, 26
Oxford, ORG, 25
U.S., GPE, 25
Chris Smith, PERSON, 22
two, CARDINAL, 20
Australia, GPE, 20
Trump, ORG, 18
RNZ, ORG, 18
Britain, GPE, 16
19, CARDINAL, 15
AstraZeneca, ORG, 15
today, DATE, 14
Trump, PERSON, 14
Biden, PERSON, 14
Russian, NORP, 14
Moderna, GPE, 13
Pacific, LOC, 13
Jacinda Ardern, PERSON, 12
Moderna, PERSON, 12
three, CARDINAL, 12
Oxford University, ORG, 11
Two, CARDINAL, 11
this week, DATE, 11
next year, DATE, 10
Chinese, NORP, 10
New Zealand’s, GPE, 10
Americans, NORP, 9
India, GPE, 9
Cambridge University, ORG, 9
New Zealanders, NORP, 9
second, ORDINAL, 9
Covid, NORP, 9
Brazil, GPE, 9
Scoop News, ORG, 9
months, DATE, 8
Monday, DATE, 8
this year, DATE, 8
the United States, GPE, 8
Moscow, GPE, 8
90%, PERCENT, 8
four, CARDINAL, 7
Qantas, ORG, 7
Herald Financial Times, ORG, 7
New Zealand's, GPE, 7
year, DATE, 7
CVC, ORG, 7
2021, DATE, 7
years, DATE, 7
Vladimir Putin, PERSON, 7
Ashley Bloomfield, PERSON, 7
HPV, ORG, 7
daily, DATE, 7
Democrats, NORP, 7
Australian, NORP, 6
November, DATE, 6
Kiwis, GPE, 6
This week, DATE, 6
German, NORP, 6
Europe, LOC, 6
millions, CARDINAL, 6
Wednesday, DATE, 6
third, ORDINAL, 6
Chris Hipkins, PERSON, 6
2, CARDINAL, 6
thousands, CARDINAL, 5
Vaccine Corporation, ORG, 5
Anthony Fauci, PERSON, 5
weeks, DATE, 5
15 million, CARDINAL, 5
BioNTech, GPE, 5
MMR, ORG, 5
5 million, CARDINAL, 5
WHO, ORG, 5
First, ORDINAL, 5
White House, ORG, 5
American, NORP, 5
Māori, PERSON, 5
Africa, LOC, 5
PNG, ORG, 5
Response, ORG, 5
1, CARDINAL, 5
EU, ORG, 5
COVID-19 Vaccine, PERSON, 4
October, DATE, 4
One, CARDINAL, 4
Herald Video, ORG, 4
Pharmac, PERSON, 4
Kiwi, ORG, 4
Covid vaccine, PERSON, 4
