entity, label, count
Moderna COVID-19, PERSON, 4
Scott Morrison’s, PERSON, 4
CBA, ORG, 4
Federal Government, ORG, 4
90 million, CARDINAL, 4
AMA, ORG, 4
Berlin, GPE, 4
$1 billion, MONEY, 4
The World Health Organisation, ORG, 4
the University of Queensland's, ORG, 4
Vaxxas, PERSON, 4
six months, DATE, 4
one day, DATE, 4
tens of millions, CARDINAL, 4
Liam Mannix, PERSON, 4
Raiders, ORG, 4
10, CARDINAL, 4
Wisconsin, GPE, 4
Oxford-AstraZeneca COVID-19, ORG, 4
Spanish, NORP, 4
1918, DATE, 4
tomorrow, DATE, 4
Tory Maguire, PERSON, 4
Oxford University's, ORG, 4
French, NORP, 4
Fed, ORG, 4
nine-month, DATE, 4
the first half of next year, DATE, 3
Jakarta, GPE, 3
decades, DATE, 3
World Health Organisation, ORG, 3
USA, GPE, 3
billion-dollar, MONEY, 3
Macquarie, ORG, 3
100 million, CARDINAL, 3
Reserve Bank, ORG, 3
Christians, NORP, 3
Israel, GPE, 3
374, CARDINAL, 3
Dow, ORG, 3
The World Health Organisation (WHO, ORG, 3
G20, ORG, 3
early 2021, DATE, 3
Canberra Raiders, ORG, 3
May, DATE, 3
at least a year, DATE, 3
99, CARDINAL, 3
the White House, FAC, 3
Chile, GPE, 3
Melbourne, PERSON, 3
many months, DATE, 3
Rodrigo Duterte, PERSON, 3
1.2 million, CARDINAL, 3
ABC News Australian, ORG, 3
year end, DATE, 3
South-East Asia, LOC, 3
Hungary, GPE, 3
Olympics, EVENT, 3
Third, ORDINAL, 3
September 13, DATE, 3
40, CARDINAL, 3
20, CARDINAL, 3
216, CARDINAL, 3
Brian Kelly, PERSON, 3
a year, DATE, 3
the year, DATE, 3
ABC News Experts, ORG, 3
Vaccination, NORP, 3
Each week, DATE, 3
Jeremy Fernandez, PERSON, 3
Tonight, TIME, 3
Jair Bolsonaro, PERSON, 3
The World Health Organization, ORG, 3
Indigenous, ORG, 3
the next few days, DATE, 3
