entity, label, count
HPV, ORG, 85
MMR, ORG, 30
first, ORDINAL, 28
UK, GPE, 28
Guardian, ORG, 18
Andrew Wakefield, PERSON, 18
two, CARDINAL, 15
NHS, ORG, 15
US, GPE, 13
Donald Trump, PERSON, 13
Daily Mail, ORG, 12
Ireland, GPE, 12
one, CARDINAL, 12
millions, CARDINAL, 11
Kenya, GPE, 9
Vaccine, PERSON, 9
London, GPE, 9
Italy, GPE, 9
three, CARDINAL, 9
BBC News, ORG, 8
Britain, GPE, 8
Philippines, GPE, 8
Scotland, GPE, 8
this year, DATE, 8
Europe, LOC, 8
thousands, CARDINAL, 7
First, ORDINAL, 6
British, NORP, 6
12, CARDINAL, 6
Irish, NORP, 6
1, CARDINAL, 6
hundreds, CARDINAL, 6
Yemen, GPE, 5
Australia, GPE, 5
African, NORP, 5
next year, DATE, 5
four, CARDINAL, 5
The Sunday Times, ORG, 5
Oxford University, ORG, 5
winter, DATE, 5
Finian McGrath, PERSON, 4
2018, DATE, 4
European, NORP, 4
Monday, DATE, 4
Michigan, GPE, 4
ITV News, ORG, 4
Ghana, GPE, 4
Jade Goody’s, PERSON, 4
Sunday, DATE, 4
Italian, NORP, 4
UN, ORG, 4
Times, ORG, 4
18, DATE, 4
daily, DATE, 4
2017, CARDINAL, 4
TB, ORG, 4
Dublin, GPE, 4
five, CARDINAL, 4
Simon Harris, PERSON, 4
John Igboanugo, PERSON, 4
Tom Price, PERSON, 4
2017, DATE, 4
Kennedy, PERSON, 3
Syria, GPE, 3
Calpol, PERSON, 3
Oxford, ORG, 3
Three, CARDINAL, 3
Malawi, ORG, 3
Robert Kennedy, PERSON, 3
Jeff Brazier, PERSON, 3
annual, DATE, 3
One, CARDINAL, 3
years, DATE, 3
10, CARDINAL, 3
Australian, NORP, 3
Four, CARDINAL, 3
Japanese, NORP, 3
Rebecca Bredow, PERSON, 3
The World Health Organisation, ORG, 3
BCG, ORG, 3
90%, PERCENT, 3
third, ORDINAL, 3
second, ORDINAL, 3
CDC, ORG, 3
13-year-old, DATE, 3
Scottish, NORP, 3
Brexit, PERSON, 3
tens of thousands, CARDINAL, 3
Bill Gates, PERSON, 3
Meningitis, NORP, 3
each year, DATE, 3
American, NORP, 3
Sky News, WORK_OF_ART, 3
Whole Foods, ORG, 3
this winter, DATE, 3
