entity, label, count
Sarah Wilson, PERSON, 1
2007, DATE, 1
dozens, CARDINAL, 1
Push, PERSON, 1
414, CARDINAL, 1
71, CARDINAL, 1
China, GPE, 1
Asia, LOC, 1
| CTV News The World Health Organization, ORG, 1
nearly 90,000, CARDINAL, 1
the first half of 2019, DATE, 1
Manitoba, GPE, 1
The University of Manitoba, ORG, 1
Toronto Sun, ORG, 1
Ontario’s, ORG, 1
today, DATE, 1
The Star Toronto’s, ORG, 1
N.B., GPE, 1
The Globe and Mail People’s Alliance, ORG, 1
Kris Austin, PERSON, 1
David Coon, PERSON, 1
CBC Radio New York City, ORG, 1
Bill de Blasio, PERSON, 1
nearly 300, CARDINAL, 1
last fall, DATE, 1
New York Times, ORG, 1
Donald G. McNeil Jr, PERSON, 1
Ginette Petitpas Taylor, PERSON, 1
The Kentucky Board of Medical Licensure, ORG, 1
Mount Sterling, GPE, 1
Indiana, GPE, 1
Ohio, GPE, 1
Gavin Newsom, PERSON, 1
Twenty-four, CARDINAL, 1
Liberals, NORP, 1
8, CARDINAL, 1
Madagascar, PERSON, 1
California Senate - The Globe and Mail, ORG, 1
Capitol, FAC, 1
157, CARDINAL, 1
Kelley Watson Snyder, PERSON, 1
9, CARDINAL, 1
Ipsos, PERSON, 1
Vancouver Sun BEIRA, FAC, 1
2,750, MONEY, 1
660,000, MONEY, 1
The Globe and Mail While, ORG, 1
The Globe and Mail Report, ORG, 1
Board of Health, ORG, 1
Ontario's, ORG, 1
Ministry of Health, Health Canada, ORG, 1
Vancouver Coastal Health, ORG, 1
third, ORDINAL, 1
one tenth, CARDINAL, 1
750,000, CARDINAL, 1
| Awesome Activities & Fun Facts, ORG, 1
Thousands, CARDINAL, 1
March, DATE, 1
Waterloo Public Health - Kitchener, ORG, 1
over 6,000, CARDINAL, 1
Over 200,000, CARDINAL, 1
Merck Ebola, ORG, 1
The Globe and Mail Figures, ORG, 1
204,044, CARDINAL, 1
August 8, DATE, 1
Facebook - The Globe and Mail, ORG, 1
The Globe and Mail Engaging, ORG, 1
5-year-old, DATE, 1
a day, DATE, 1
nearly two decades, DATE, 1
Globe, ORG, 1
GTA, ORG, 1
Vaccine Choice, ORG, 1
the Greater Toronto Area, LOC, 1
Gates Foundation, ORG, 1
Montreal, GPE, 1
$3 million, MONEY, 1
the National Research Council, ORG, 1
NDP, ORG, 1
95 per cent, MONEY, 1
April to June, DATE, 1
the school year, DATE, 1
Thursday, Feb. 21, 2019, DATE, 1
Intense, NORP, 1
at least 126, CARDINAL, 1
Merck’s, ORG, 1
EU, ORG, 1
The Globe and Mail Merck’s, ORG, 1
annual, DATE, 1
2-year-old, DATE, 1
Robert F. Kennedy, PERSON, 1
| CTV News Mozambique's, ORG, 1
517, CARDINAL, 1
two decades, DATE, 1
1998, DATE, 1
Health Canada, ORG, 1
TPH, ORG, 1
the Board of Health, ORG, 1
MSF, ORG, 1
More than 2,100, CARDINAL, 1
the Democratic Republic of the Congo, GPE, 1
2,000, CARDINAL, 1
2,500, CARDINAL, 1
two months, DATE, 1
Vera Etches, PERSON, 1
Merck, ORG, 1
FDA, ORG, 1
EVD, ORG, 1
18 years, DATE, 1
15,796, CARDINAL, 1
2nd year, DATE, 1
4, CARDINAL, 1
Sun B.C., PERSON, 1
almost 20 years this week, DATE, 1
Sask, PERSON, 1
Regina, LOC, 1
Toronto Sun WINNIPEG, ORG, 1
weeks, DATE, 1
Matthew Miller, PERSON, 1
McMaster’s, GPE, 1
Eric Cadesky, PERSON, 1
Alexa, ORG, 1
The Star, WORK_OF_ART, 1
B.C. SPCA, ORG, 1
The B.C. SPCA, ORG, 1
The Star The World Health Organization, WORK_OF_ART, 1
Sun Nineteen, PERSON, 1
next month, DATE, 1
Trille, GPE, 1
New Twitter, PERSON, 1
N.S., GPE, 1
Twitter, PRODUCT, 1
21 days, DATE, 1
this school year, DATE, 1
the Journal of Infectious Diseases, ORG, 1
more than 500, CARDINAL, 1
Video Online, PERSON, 1
The Globe and Mail Previous, ORG, 1
over 100, CARDINAL, 1
the last year, DATE, 1
Sixty-seven, CARDINAL, 1
500, MONEY, 1
The Globe and Mail Nine, ORG, 1
Vietnam, GPE, 1
Takeda, ORG, 1
Regardless of Previous Dengue, ORG, 1
The Globe and Mail About, ORG, 1
97.5, CARDINAL, 1
Oregon, GPE, 1
CBC News Distribution, ORG, 1
