entity, label, count
ABC News, ORG, 23
Australia, GPE, 17
US, GPE, 16
Australians, NORP, 12
Sydney, GPE, 12
first, ORDINAL, 11
NSW, ORG, 11
Samoa, ORG, 10
The West Australian, LOC, 9
one, CARDINAL, 9
this year, DATE, 8
Anthony Mundine, PERSON, 8
NRL, ORG, 8
Australian, NORP, 8
Melbourne, GPE, 7
two, CARDINAL, 7
Samoan, ORG, 6
millions, CARDINAL, 5
Bryce Cartwright, PERSON, 5
Victorian, NORP, 4
Queensland, GPE, 4
four, CARDINAL, 4
season, DATE, 4
Europe, LOC, 4
South Australian, NORP, 4
2019, DATE, 4
New York, GPE, 4
24, CARDINAL, 4
90 per cent, MONEY, 4
African, NORP, 4
HPV, ORG, 3
thousands, CARDINAL, 3
400,000, CARDINAL, 3
Philippines, GPE, 3
25-year, DATE, 3
MMR, ORG, 3
five, CARDINAL, 3
summer, DATE, 3
year, DATE, 3
Jessica Biel, PERSON, 3
Germany, GPE, 3
More than 63, CARDINAL, 3
Two, CARDINAL, 3
Perth, GPE, 3
YouTube, ORG, 3
Italian, NORP, 3
32, CARDINAL, 3
Jeff O'Toole, PERSON, 2
150 years ago, DATE, 2
Canada, GPE, 2
this week, DATE, 2
10, CARDINAL, 2
SA Health, ORG, 2
Danish, NORP, 2
Vaccine, PERSON, 2
the United States, GPE, 2
Flu Vaccine, PERSON, 2
United States, GPE, 2
Outspoken, PERSON, 2
Samoans, NORP, 2
the Immunisation Coalition, ORG, 2
11-month-old, DATE, 2
New South Wales, LOC, 2
Pete Evans, PERSON, 2
Victoria, GPE, 2
Greens, NORP, 2
Pacific, LOC, 2
Australian Broadcasting Corporation, ORG, 2
174,000, CARDINAL, 2
Sri Lanka, GPE, 2
New York City, GPE, 2
Bill de Blasio, PERSON, 2
37, CARDINAL, 2
Children's Hospital, ORG, 2
dozens, CARDINAL, 2
American, NORP, 2
two-day, DATE, 2
Flinders University, ORG, 2
second, ORDINAL, 2
NSW Health, ORG, 2
InvoCare’s, ORG, 2
West Australian, NORP, 2
Mandurah, ORG, 2
Samoa - ABC News, ORG, 2
the next decade, DATE, 2
decades, DATE, 2
three, CARDINAL, 2
The West Australian, GPE, 2
Julie Bishop, PERSON, 2
Titans, NORP, 2
Gold Coast, LOC, 2
Donald Trump, PERSON, 2
Flu Outbreak, PERSON, 2
RSV, ORG, 2
GoFundMe, NORP, 2
Pharmacists, NORP, 2
