entity, label, count
U.S., GPE, 1613
first, ORDINAL, 1430
COVID-19, PRODUCT, 1303
Pfizer, PERSON, 981
Reuters, ORG, 901
COVID-19, PERSON, 709
US, GPE, 685
Russia, GPE, 674
Monday, DATE, 633
Tuesday, DATE, 602
Trump, PERSON, 601
Americans, NORP, 565
Wednesday, DATE, 545
FDA, ORG, 529
UK, GPE, 521
China, GPE, 510
AstraZeneca, ORG, 492
Biden, PERSON, 467
Thursday, DATE, 427
Friday, DATE, 421
Moderna, PERSON, 416
Moderna, GPE, 376
two, CARDINAL, 369
one, CARDINAL, 361
Trump, ORG, 359
Britain, GPE, 327
Russian, NORP, 326
the United States, GPE, 325
CDC, ORG, 320
Donald Trump, PERSON, 308
second, ORDINAL, 304
EU, ORG, 283
Chinese, NORP, 234
Brazil, GPE, 224
German, NORP, 224
British, NORP, 220
Anthony Fauci, PERSON, 215
Joe Biden, PERSON, 212
CNN, ORG, 210
Sunday, DATE, 207
Al Jazeera, ORG, 194
Senate, ORG, 188
Fauci, PERSON, 178
Vaccine, PERSON, 165
American, NORP, 162
Oxford, ORG, 161
Europe, LOC, 159
White House, ORG, 159
European, NORP, 158
Johnson & Johnson, ORG, 158
BioNTech, GPE, 151
India, GPE, 151
Republicans, NORP, 150
Congress, ORG, 143
Canada, GPE, 142
this week, DATE, 142
3, CARDINAL, 139
2021, DATE, 135
Bill Gates, PERSON, 132
Saturday, DATE, 131
ABC News, ORG, 130
WHO, ORG, 127
Germany, GPE, 126
Republican, NORP, 126
2020, DATE, 123
Democrats, NORP, 121
Moscow, GPE, 119
millions, CARDINAL, 119
the end of the year, DATE, 119
this year, DATE, 118
Fauci, ORG, 117
RT Russia &, ORG, 116
Soviet Union, GPE, 111
Oxford University, ORG, 109
three, CARDINAL, 109
New York, GPE, 109
California, GPE, 108
next week, DATE, 108
CNBC, ORG, 107
the White House, ORG, 107
House, ORG, 102
next year, DATE, 101
months, DATE, 101
last week, DATE, 100
100 million, CARDINAL, 99
November, DATE, 90
Democratic, NORP, 88
Israel, GPE, 88
Australia, GPE, 85
Christmas, DATE, 85
Putin, PERSON, 82
First, ORDINAL, 81
U.K., GPE, 78
daily, DATE, 77
today, DATE, 76
December, DATE, 76
Vladimir Putin, PERSON, 75
French, NORP, 74
J&J, ORG, 74
RT USA News, ORG, 74
Washington, GPE, 74
January, DATE, 74
CureVac, ORG, 73
Sputnik, ORG, 72
Georgia, GPE, 72
South Korea, GPE, 72
third, ORDINAL, 71
September, DATE, 70
America, GPE, 69
RT World News, ORG, 68
October, DATE, 67
April, DATE, 64
Moderna Inc, PERSON, 64
this month, DATE, 63
Two, CARDINAL, 63
four, CARDINAL, 62
France, GPE, 61
Sinopharm, ORG, 61
July, DATE, 61
the Food and Drug Administration, ORG, 60
Iran, GPE, 60
Covid, NORP, 58
Mexico, GPE, 58
Dow, ORG, 57
Kamala Harris, PERSON, 57
Florida, GPE, 57
One, CARDINAL, 57
March, DATE, 56
Mike Pence, PERSON, 54
Operation Warp Speed, ORG, 54
Texas, GPE, 54
days, DATE, 53
Japan, GPE, 53
GSK, ORG, 53
5, CARDINAL, 52
weeks, DATE, 52
Pfizer Inc, PERSON, 52
the World Health Organization, ORG, 51
GOP, ORG, 51
Boris Johnson, PERSON, 50
90%, PERCENT, 50
Health, ORG, 49
years, DATE, 47
Alex Azar, PERSON, 47
Italy, GPE, 46
five, CARDINAL, 46
1, CARDINAL, 46
Rick Bright, PERSON, 46
Sputnik, PERSON, 46
30,000, CARDINAL, 46
McConnell, PERSON, 46
morning, TIME, 46
2, CARDINAL, 45
20 million, CARDINAL, 45
Spain, GPE, 45
94.5%, PERCENT, 45
August, DATE, 44
London, GPE, 44
Brazilian, NORP, 43
Treasury, ORG, 43
Africa, LOC, 42
South Africa, GPE, 42
HHS, ORG, 42
95%, PERCENT, 41
The United States, GPE, 41
winter, DATE, 41
next month, DATE, 41
Trump’s, ORG, 41
Stephen Hahn, PERSON, 40
New York City, GPE, 40
thousands, CARDINAL, 40
Moncef Slaoui, PERSON, 40
Austin, PERSON, 40
Scott Gottlieb, PERSON, 39
Beijing, GPE, 39
Asian, NORP, 38
Covid, PERSON, 38
The New York Times.(C, ORG, 38
The New York Times Company, ORG, 38
Thanksgiving, DATE, 38
Philippines, GPE, 38
Fox News, ORG, 37
the Centers for Disease Control and Prevention, ORG, 37
Michigan, GPE, 37
Mitch McConnell, PERSON, 37
EMA, ORG, 37
Pence, ORG, 37
more than 90%, PERCENT, 37
Australian, NORP, 36
the University of Oxford, ORG, 36
year-end, DATE, 36
Turkey, GPE, 36
February, DATE, 36
The European Union, ORG, 36
Matt Hancock, PERSON, 35
the European Union, ORG, 35
Giuliani, PERSON, 35
The Daily Beast, ORG, 35
a week, DATE, 34
the White House, FAC, 34
Indian, NORP, 34
RT World, ORG, 34
Brexit, PERSON, 33
500, CARDINAL, 33
Indonesia, GPE, 33
Twitter, PRODUCT, 33
NIH, ORG, 33
early 2021, DATE, 32
Arizona, GPE, 32
six, CARDINAL, 32
the U.S. Food and Drug Administration, ORG, 31
Fed, ORG, 31
the spring, DATE, 31
Election Day, DATE, 31
Singapore, GPE, 31
Microsoft, ORG, 31
GlaxoSmithKline, PERSON, 30
Latin America, LOC, 30
a year, DATE, 30
Asia, LOC, 30
Argentina, GPE, 30
Nasdaq, ORG, 29
Johnson, PERSON, 29
Robert Redfield, PERSON, 29
Wuhan, GPE, 29
Wisconsin, GPE, 29
