entity, label, count
13, MONEY, 50
UK, GPE, 44
Zika, PERSON, 36
HPV, ORG, 35
first, ORDINAL, 33
MMR, ORG, 25
Guardian, ORG, 23
two, CARDINAL, 20
London, GPE, 20
US, GPE, 18
two-year-old, DATE, 18
British, NORP, 17
today, DATE, 16
Robert De Niro, PERSON, 15
Melinda Messenger, PERSON, 14
Daily Mail, ORG, 14
China, GPE, 13
Meningitis, NORP, 13
NHS, ORG, 12
Matt Dawson, PERSON, 12
three, CARDINAL, 11
one, CARDINAL, 10
BBC News, ORG, 10
Muslim, NORP, 9
Faye Burdett, PERSON, 9
Africa, LOC, 8
ITV News, ORG, 8
Vaccine, PERSON, 8
Brazil, GPE, 8
Britain, GPE, 8
Pakistan, GPE, 7
Vaxxed, GPE, 7
Americas, LOC, 7
seven, CARDINAL, 6
Meningitis, ORG, 6
millions, CARDINAL, 6
Scotland, GPE, 6
Chris, PERSON, 6
One, CARDINAL, 5
This Morning, WORK_OF_ART, 5
Chris Steele, PERSON, 5
This Morning, TIME, 5
Josh Hadfield, PERSON, 5
the World Health Organisation, ORG, 5
yesterday, DATE, 5
India, GPE, 5
England, GPE, 5
Malaria, GPE, 5
Russia, GPE, 5
four, CARDINAL, 5
Thousands, CARDINAL, 5
the age of 11, DATE, 5
GlaxoSmithKline, PERSON, 5
Mark Zuckerberg, PERSON, 5
Parliament, ORG, 5
Europe, LOC, 5
Latin America, LOC, 4
America, GPE, 4
thousands, CARDINAL, 4
Katie Clack, PERSON, 4
Somerset, GPE, 4
Guinea, GPE, 4
Andrew Wakefield, PERSON, 4
TB, ORG, 4
a year, DATE, 4
months, DATE, 4
Tribeca Film Festival, EVENT, 4
3, CARDINAL, 4
Sarah Allen, PERSON, 4
second, ORDINAL, 4
hundreds, CARDINAL, 4
Angola, GPE, 4
Daily Mail Online, ORG, 4
Bexsero, ORG, 4
Donald Trump, PERSON, 3
Pakistani, NORP, 3
Wednesday, DATE, 3
under 11, DATE, 3
Canada, GPE, 3
23, DATE, 3
| Health | Life & Style | Daily Express, ORG, 3
Pandremix, ORG, 3
2018, DATE, 3
100%, PERCENT, 3
Times, ORG, 3
this week, DATE, 3
New York, GPE, 3
Two, CARDINAL, 3
the end of the year, DATE, 3
half a million, CARDINAL, 3
MUSLIM, ORG, 3
De Niro, PERSON, 3
WHO, ORG, 3
Daily Express, ORG, 3
20, CARDINAL, 3
Ed Miliband, PERSON, 3
2013, DATE, 3
last year, DATE, 3
each year, DATE, 3
Yellow Fever, PERSON, 3
Chinese, NORP, 3
Faye Burdett's, PERSON, 3
Asda, ORG, 3
15, CARDINAL, 2
13, DATE, 2
Annie Mae Braiden, ORG, 2
Last year, DATE, 2
120k, MONEY, 2
Amelia Scudder, ORG, 2
Barack Obama, PERSON, 2
earlier this month, DATE, 2
the end of the decade, DATE, 2
Tribeca, PERSON, 2
40, CARDINAL, 2
Zika, LANGUAGE, 2
BBC, ORG, 2
Schoolboy, ORG, 2
next month, DATE, 2
Ireland, GPE, 2
Australia, GPE, 2
this year, DATE, 2
TWO, CARDINAL, 2
days, DATE, 2
90%, PERCENT, 2
Iran, GPE, 2
Sunday, DATE, 2
World Health Organisation, ORG, 2
14, CARDINAL, 2
Vladimir Putin, PERSON, 2
Russian, NORP, 2
Central America, LOC, 2
800,000, CARDINAL, 2
weeks, DATE, 2
the age of, DATE, 2
Robert de Niro, PERSON, 2
22-year, DATE, 2
